,gl_number,met_id,role
13480,1003505,2425,PRODUCT
13481,1003506,668,SUBSTRATE
13482,1003506,2607,SUBSTRATE
13483,1003506,2608,PRODUCT
13484,1003506,2609,PRODUCT
13485,1003507,709,SUBSTRATE
13486,1003507,919,SUBSTRATE
13487,1003507,1358,SUBSTRATE
13488,1003507,700,PRODUCT
13489,1003507,1354,PRODUCT
13490,1003507,2426,PRODUCT
13491,1003508,716,SUBSTRATE
13492,1003508,2427,SUBSTRATE
13493,1003508,2352,PRODUCT
13494,1003508,2428,PRODUCT
13495,1003509,716,SUBSTRATE
13496,1003509,2429,SUBSTRATE
13497,1003509,914,PRODUCT
13498,1003509,2352,PRODUCT
13499,1003510,423,SUBSTRATE
13500,1003510,709,SUBSTRATE
13501,1003510,2401,SUBSTRATE
13502,1003510,387,PRODUCT
13503,1003510,700,PRODUCT
13504,1003510,883,PRODUCT
13505,1003510,1134,PRODUCT
13506,1003511,2430,SUBSTRATE
13507,1003511,409,PRODUCT
13508,1003511,1098,PRODUCT
13509,1003512,2431,SUBSTRATE
13510,1003512,2432,SUBSTRATE
13511,1003512,2433,PRODUCT
13512,1003512,2434,PRODUCT
13513,1003513,666,SUBSTRATE
13514,1003513,2435,SUBSTRATE
13515,1003513,670,PRODUCT
13516,1003513,2436,PRODUCT
13517,1003514,2432,SUBSTRATE
13518,1003514,2437,SUBSTRATE
13519,1003514,2438,PRODUCT
13520,1003514,2439,PRODUCT
13521,1003515,1296,SUBSTRATE
13522,1003515,709,PRODUCT
13523,1003515,2440,PRODUCT
13524,1003516,674,SUBSTRATE
13525,1003516,890,SUBSTRATE
13526,1003516,2441,SUBSTRATE
13527,1003516,700,PRODUCT
13528,1003516,709,PRODUCT
13529,1003516,883,PRODUCT
13530,1003516,1134,PRODUCT
13531,1003516,1171,PRODUCT
13532,1003517,541,SUBSTRATE
13533,1003517,674,SUBSTRATE
13534,1003517,890,SUBSTRATE
13535,1003517,700,PRODUCT
13536,1003517,709,PRODUCT
13537,1003517,883,PRODUCT
13538,1003517,1134,PRODUCT
13539,1003517,1171,PRODUCT
13540,1003518,709,SUBSTRATE
13541,1003518,875,SUBSTRATE
13542,1003518,873,PRODUCT
13543,1003518,894,PRODUCT
13544,1003519,709,SUBSTRATE
13545,1003519,2442,SUBSTRATE
13546,1003519,894,PRODUCT
13547,1003519,2443,PRODUCT
13548,1003520,639,SUBSTRATE
13549,1003520,709,SUBSTRATE
13550,1003520,1134,PRODUCT
13551,1003520,1182,PRODUCT
13552,1003521,705,SUBSTRATE
13553,1003521,820,SUBSTRATE
13554,1003521,1105,SUBSTRATE
13555,1003521,713,PRODUCT
13556,1003521,2444,PRODUCT
13557,1003522,709,SUBSTRATE
13558,1003522,2445,SUBSTRATE
13559,1003522,700,PRODUCT
13560,1003522,894,PRODUCT
13561,1003522,1320,PRODUCT
13562,1003523,709,SUBSTRATE
13563,1003523,2446,SUBSTRATE
13564,1003523,700,PRODUCT
13565,1003523,1350,PRODUCT
13566,1003523,2447,PRODUCT
13567,1003524,709,SUBSTRATE
13568,1003524,2448,SUBSTRATE
13569,1003524,700,PRODUCT
13570,1003524,1134,PRODUCT
13571,1003524,2449,PRODUCT
13572,1003525,1041,SUBSTRATE
13573,1003525,2450,SUBSTRATE
13574,1003525,700,PRODUCT
13575,1003525,933,PRODUCT
13576,1003525,1046,PRODUCT
13577,1003526,423,SUBSTRATE
13578,1003526,2451,SUBSTRATE
13579,1003526,387,PRODUCT
13580,1003526,400,PRODUCT
13581,1003526,700,PRODUCT
13582,1003527,713,SUBSTRATE
13583,1003527,2452,SUBSTRATE
13584,1003527,502,PRODUCT
13585,1003527,705,PRODUCT
13586,1003527,2453,PRODUCT
13587,1003528,423,SUBSTRATE
13588,1003528,709,SUBSTRATE
13589,1003528,1210,SUBSTRATE
13590,1003528,387,PRODUCT
13591,1003528,700,PRODUCT
13592,1003528,1134,PRODUCT
13593,1003528,1211,PRODUCT
13594,1003529,423,SUBSTRATE
13595,1003529,709,SUBSTRATE
13596,1003529,2454,SUBSTRATE
13597,1003529,387,PRODUCT
13598,1003529,700,PRODUCT
13599,1003529,1134,PRODUCT
13600,1003529,2455,PRODUCT
13601,1003530,223,SUBSTRATE
13602,1003530,847,SUBSTRATE
13603,1003530,883,PRODUCT
13604,1003530,1177,PRODUCT
13605,1003531,709,SUBSTRATE
13606,1003531,2456,SUBSTRATE
13607,1003531,409,PRODUCT
13608,1003531,1133,PRODUCT
13609,1003532,709,SUBSTRATE
13610,1003532,2457,SUBSTRATE
13611,1003532,409,PRODUCT
13612,1003532,751,PRODUCT
13613,1003533,409,SUBSTRATE
13614,1003533,2458,SUBSTRATE
13615,1003533,709,PRODUCT
13616,1003533,2459,PRODUCT
13617,1003534,709,SUBSTRATE
13618,1003534,2460,SUBSTRATE
13619,1003534,409,PRODUCT
13620,1003534,2461,PRODUCT
13621,1003535,423,SUBSTRATE
13622,1003535,2462,SUBSTRATE
13623,1003535,347,PRODUCT
13624,1003535,387,PRODUCT
13625,1003535,700,PRODUCT
13626,1003536,1192,SUBSTRATE
13627,1003536,2463,SUBSTRATE
13628,1003536,1190,PRODUCT
13629,1003536,2464,PRODUCT
13630,1003537,2357,SUBSTRATE
13631,1003537,2465,SUBSTRATE
13632,1003537,701,PRODUCT
13633,1003537,2359,PRODUCT
13634,1003537,2466,PRODUCT
13635,1003538,123,SUBSTRATE
13636,1003538,700,SUBSTRATE
13637,1003538,709,PRODUCT
13638,1003538,1012,PRODUCT
13639,1003539,716,SUBSTRATE
13640,1003539,2467,SUBSTRATE
13641,1003539,2468,SUBSTRATE
13642,1003539,708,PRODUCT
13643,1003539,1139,PRODUCT
13644,1003539,2469,PRODUCT
13645,1003539,2470,PRODUCT
13646,1003540,712,SUBSTRATE
13647,1003540,2467,SUBSTRATE
13648,1003540,2771,SUBSTRATE
13649,1003540,703,PRODUCT
13650,1003540,1137,PRODUCT
13651,1003540,2772,PRODUCT
13652,1003540,2773,PRODUCT
13653,1003541,417,SUBSTRATE
13654,1003541,2471,SUBSTRATE
13655,1003541,700,PRODUCT
13656,1003541,1321,PRODUCT
13657,1003541,2472,PRODUCT
13658,1003542,710,SUBSTRATE
13659,1003542,2475,SUBSTRATE
13660,1003542,2364,PRODUCT
13661,1003542,2365,PRODUCT
13662,1003543,2476,SUBSTRATE
13663,1003543,2477,SUBSTRATE
13664,1003543,701,PRODUCT
13665,1003543,2478,PRODUCT
13666,1003543,2479,PRODUCT
13667,1003544,2476,SUBSTRATE
13668,1003544,2480,SUBSTRATE
13669,1003544,701,PRODUCT
13670,1003544,2478,PRODUCT
13671,1003544,2481,PRODUCT
13672,1003545,2476,SUBSTRATE
13673,1003545,2481,SUBSTRATE
13674,1003545,701,PRODUCT
13675,1003545,2478,PRODUCT
13676,1003545,2482,PRODUCT
13677,1003546,716,SUBSTRATE
13678,1003546,2483,SUBSTRATE
13679,1003546,2484,PRODUCT
13680,1003546,2485,PRODUCT
13681,1003547,716,SUBSTRATE
13682,1003547,2486,SUBSTRATE
13683,1003547,2487,PRODUCT
13684,1003547,2488,PRODUCT
13685,1003548,423,SUBSTRATE
13686,1003548,432,SUBSTRATE
13687,1003548,935,SUBSTRATE
13688,1003548,582,PRODUCT
13689,1003548,709,PRODUCT
13690,1003548,2489,PRODUCT
13691,1003549,2490,SUBSTRATE
13692,1003549,409,PRODUCT
13693,1003549,1177,PRODUCT
13694,1003550,2491,SUBSTRATE
13695,1003550,2492,SUBSTRATE
13696,1003550,368,PRODUCT
13697,1003550,2378,PRODUCT
13698,1003551,701,SUBSTRATE
13699,1003551,710,SUBSTRATE
13700,1003551,2474,SUBSTRATE
13701,1003551,593,PRODUCT
13702,1003551,1135,PRODUCT
13703,1003552,507,SUBSTRATE
13704,1003552,705,SUBSTRATE
13705,1003552,2493,SUBSTRATE
13706,1003552,584,PRODUCT
13707,1003552,2494,PRODUCT
13708,1003553,894,SUBSTRATE
13709,1003553,1041,SUBSTRATE
13710,1003553,2495,SUBSTRATE
13711,1003553,709,PRODUCT
13712,1003553,1058,PRODUCT
13713,1003553,2496,PRODUCT
13714,1003554,701,SUBSTRATE
13715,1003554,2497,SUBSTRATE
13716,1003554,2498,SUBSTRATE
13717,1003554,593,PRODUCT
13718,1003554,2473,PRODUCT
13719,1003555,1046,SUBSTRATE
13720,1003555,1102,SUBSTRATE
13721,1003555,2499,SUBSTRATE
13722,1003555,700,PRODUCT
13723,1003555,1041,PRODUCT
13724,1003555,2500,PRODUCT
13725,1003556,1054,SUBSTRATE
13726,1003556,1102,SUBSTRATE
13727,1003556,2499,SUBSTRATE
13728,1003556,700,PRODUCT
13729,1003556,1050,PRODUCT
13730,1003556,2500,PRODUCT
13731,1003557,423,SUBSTRATE
13732,1003557,700,SUBSTRATE
13733,1003557,2501,SUBSTRATE
13734,1003557,582,PRODUCT
13735,1003557,2502,PRODUCT
13736,1003558,423,SUBSTRATE
13737,1003558,2501,SUBSTRATE
13738,1003558,2503,SUBSTRATE
13739,1003558,412,PRODUCT
13740,1003558,582,PRODUCT
13741,1003558,2504,PRODUCT
13742,1003559,709,SUBSTRATE
13743,1003559,2505,SUBSTRATE
13744,1003559,223,PRODUCT
13745,1003559,875,PRODUCT
13746,1003560,713,SUBSTRATE
13747,1003560,2506,SUBSTRATE
13748,1003560,225,PRODUCT
13749,1003560,2507,PRODUCT
13750,1003561,495,SUBSTRATE
13751,1003561,835,PRODUCT
13752,1003562,2508,SUBSTRATE
13753,1003562,2371,PRODUCT
13754,1003563,651,SUBSTRATE
13755,1003563,705,SUBSTRATE
13756,1003563,1048,SUBSTRATE
13757,1003563,1043,PRODUCT
13758,1003563,1229,PRODUCT
13759,1003564,709,SUBSTRATE
13760,1003564,2509,SUBSTRATE
13761,1003564,582,PRODUCT
13762,1003564,700,PRODUCT
13763,1003564,2510,PRODUCT
13764,1003565,550,SUBSTRATE
13765,1003565,709,SUBSTRATE
13766,1003565,548,PRODUCT
13767,1003565,582,PRODUCT
13768,1003565,700,PRODUCT
13769,1003566,572,SUBSTRATE
13770,1003566,709,SUBSTRATE
13771,1003566,570,PRODUCT
13772,1003566,582,PRODUCT
13773,1003566,700,PRODUCT
13774,1003567,596,SUBSTRATE
13775,1003567,709,SUBSTRATE
13776,1003567,582,PRODUCT
13777,1003567,595,PRODUCT
13778,1003567,700,PRODUCT
13779,1003568,709,SUBSTRATE
13780,1003568,2511,SUBSTRATE
13781,1003568,582,PRODUCT
13782,1003568,700,PRODUCT
13783,1003568,2512,PRODUCT
13784,1003569,700,SUBSTRATE
13785,1003569,2513,SUBSTRATE
13786,1003569,736,PRODUCT
13787,1003569,1102,PRODUCT
13788,1003570,710,SUBSTRATE
13789,1003570,2367,SUBSTRATE
13790,1003570,2514,PRODUCT
13791,1003570,2515,PRODUCT
13792,1003571,710,SUBSTRATE
13793,1003571,2367,SUBSTRATE
13794,1003571,2477,PRODUCT
13795,1003571,2515,PRODUCT
13796,1003572,642,SUBSTRATE
13797,1003572,1102,SUBSTRATE
13798,1003572,2516,SUBSTRATE
13799,1003572,362,PRODUCT
13800,1003572,639,PRODUCT
13801,1003572,700,PRODUCT
13802,1003572,709,PRODUCT
13803,1003572,2517,PRODUCT
13804,1003573,709,SUBSTRATE
13805,1003573,1082,SUBSTRATE
13806,1003573,221,PRODUCT
13807,1003573,409,PRODUCT
13808,1003573,700,PRODUCT
13809,1003573,1227,PRODUCT
13810,1003574,1054,SUBSTRATE
13811,1003574,2518,SUBSTRATE
13812,1003574,700,PRODUCT
13813,1003574,818,PRODUCT
13814,1003574,1050,PRODUCT
13815,1003575,1054,SUBSTRATE
13816,1003575,2610,SUBSTRATE
13817,1003575,700,PRODUCT
13818,1003575,818,PRODUCT
13819,1003575,1050,PRODUCT
13820,1003576,2519,SUBSTRATE
13821,1003576,2520,SUBSTRATE
13822,1003576,500,PRODUCT
13823,1003576,2521,PRODUCT
13824,1003577,409,SUBSTRATE
13825,1003577,423,SUBSTRATE
13826,1003577,2522,SUBSTRATE
13827,1003577,412,PRODUCT
13828,1003577,582,PRODUCT
13829,1003577,700,PRODUCT
13830,1003577,2523,PRODUCT
13831,1003578,715,SUBSTRATE
13832,1003578,2524,SUBSTRATE
13833,1003578,586,PRODUCT
13834,1003578,707,PRODUCT
13835,1003578,2525,PRODUCT
13836,1003579,1087,SUBSTRATE
13837,1003579,2526,SUBSTRATE
13838,1003579,1362,PRODUCT
13839,1003579,2527,PRODUCT
13840,1003580,2526,SUBSTRATE
13841,1003580,2528,SUBSTRATE
13842,1003580,1362,PRODUCT
13843,1003580,2529,PRODUCT
13844,1003581,423,SUBSTRATE
13845,1003581,2530,SUBSTRATE
13846,1003581,387,PRODUCT
13847,1003581,429,PRODUCT
13848,1003581,700,PRODUCT
13849,1003582,423,SUBSTRATE
13850,1003582,519,SUBSTRATE
13851,1003582,387,PRODUCT
13852,1003582,700,PRODUCT
13853,1003582,2530,PRODUCT
13854,1003583,423,SUBSTRATE
13855,1003583,2531,SUBSTRATE
13856,1003583,387,PRODUCT
13857,1003583,700,PRODUCT
13858,1003583,2532,PRODUCT
13859,1003584,423,SUBSTRATE
13860,1003584,2533,SUBSTRATE
13861,1003584,387,PRODUCT
13862,1003584,700,PRODUCT
13863,1003584,2534,PRODUCT
13864,1003585,423,SUBSTRATE
13865,1003585,2535,SUBSTRATE
13866,1003585,387,PRODUCT
13867,1003585,402,PRODUCT
13868,1003585,700,PRODUCT
13869,1003586,423,SUBSTRATE
13870,1003586,2536,SUBSTRATE
13871,1003586,387,PRODUCT
13872,1003586,700,PRODUCT
13873,1003586,2530,PRODUCT
13874,1003587,2534,SUBSTRATE
13875,1003587,2532,PRODUCT
13876,1003588,534,SUBSTRATE
13877,1003588,709,SUBSTRATE
13878,1003588,1041,SUBSTRATE
13879,1003588,700,PRODUCT
13880,1003588,1046,PRODUCT
13881,1003588,2537,PRODUCT
13882,1003589,287,SUBSTRATE
13883,1003589,709,SUBSTRATE
13884,1003589,1050,SUBSTRATE
13885,1003589,652,PRODUCT
13886,1003589,700,PRODUCT
13887,1003589,1054,PRODUCT
13888,1003590,287,SUBSTRATE
13889,1003590,709,SUBSTRATE
13890,1003590,1041,SUBSTRATE
13891,1003590,652,PRODUCT
13892,1003590,700,PRODUCT
13893,1003590,1046,PRODUCT
13894,1003591,709,SUBSTRATE
13895,1003591,748,SUBSTRATE
13896,1003591,1041,SUBSTRATE
13897,1003591,700,PRODUCT
13898,1003591,751,PRODUCT
13899,1003591,1046,PRODUCT
13900,1003592,709,SUBSTRATE
13901,1003592,1041,SUBSTRATE
13902,1003592,2538,SUBSTRATE
13903,1003592,700,PRODUCT
13904,1003592,1046,PRODUCT
13905,1003592,2539,PRODUCT
13906,1003593,709,SUBSTRATE
13907,1003593,1041,SUBSTRATE
13908,1003593,2540,SUBSTRATE
13909,1003593,700,PRODUCT
13910,1003593,1046,PRODUCT
13911,1003593,2541,PRODUCT
13912,1003594,709,SUBSTRATE
13913,1003594,1041,SUBSTRATE
13914,1003594,2542,SUBSTRATE
13915,1003594,700,PRODUCT
13916,1003594,1046,PRODUCT
13917,1003594,2543,PRODUCT
13918,1003595,709,SUBSTRATE
13919,1003595,1041,SUBSTRATE
13920,1003595,2544,SUBSTRATE
13921,1003595,700,PRODUCT
13922,1003595,1046,PRODUCT
13923,1003595,2545,PRODUCT
13924,1003596,709,SUBSTRATE
13925,1003596,1041,SUBSTRATE
13926,1003596,2546,SUBSTRATE
13927,1003596,700,PRODUCT
13928,1003596,1046,PRODUCT
13929,1003596,2547,PRODUCT
13930,1003597,709,SUBSTRATE
13931,1003597,1041,SUBSTRATE
13932,1003597,2548,SUBSTRATE
13933,1003597,700,PRODUCT
13934,1003597,1046,PRODUCT
13935,1003597,2549,PRODUCT
13936,1003598,709,SUBSTRATE
13937,1003598,1041,SUBSTRATE
13938,1003598,2550,SUBSTRATE
13939,1003598,700,PRODUCT
13940,1003598,1046,PRODUCT
13941,1003598,2551,PRODUCT
13942,1003599,709,SUBSTRATE
13943,1003599,1041,SUBSTRATE
13944,1003599,2552,SUBSTRATE
13945,1003599,700,PRODUCT
13946,1003599,1046,PRODUCT
13947,1003599,2553,PRODUCT
13948,1003600,709,SUBSTRATE
13949,1003600,1041,SUBSTRATE
13950,1003600,2554,SUBSTRATE
13951,1003600,700,PRODUCT
13952,1003600,1046,PRODUCT
13953,1003600,2555,PRODUCT
13954,1003601,709,SUBSTRATE
13955,1003601,1041,SUBSTRATE
13956,1003601,2556,SUBSTRATE
13957,1003601,700,PRODUCT
13958,1003601,1046,PRODUCT
13959,1003601,2557,PRODUCT
13960,1003602,709,SUBSTRATE
13961,1003602,1041,SUBSTRATE
13962,1003602,2558,SUBSTRATE
13963,1003602,700,PRODUCT
13964,1003602,1046,PRODUCT
13965,1003602,2559,PRODUCT
13966,1003603,709,SUBSTRATE
13967,1003603,1041,SUBSTRATE
13968,1003603,2560,SUBSTRATE
13969,1003603,700,PRODUCT
13970,1003603,1046,PRODUCT
13971,1003603,2561,PRODUCT
13972,1003604,709,SUBSTRATE
13973,1003604,1041,SUBSTRATE
13974,1003604,2562,SUBSTRATE
13975,1003604,700,PRODUCT
13976,1003604,1046,PRODUCT
13977,1003604,2563,PRODUCT
13978,1003605,1405,SUBSTRATE
13979,1003605,1424,SUBSTRATE
13980,1003605,2564,SUBSTRATE
13981,1003605,1380,PRODUCT
13982,1003605,1559,PRODUCT
13983,1003605,2565,PRODUCT
13984,1003605,2566,PRODUCT
13985,1003606,709,SUBSTRATE
13986,1003606,2567,SUBSTRATE
13987,1003606,675,PRODUCT
13988,1003606,700,PRODUCT
13989,1003606,1090,PRODUCT
13990,1003607,2476,SUBSTRATE
13991,1003607,2482,SUBSTRATE
13992,1003607,701,PRODUCT
13993,1003607,2478,PRODUCT
13994,1003607,2568,PRODUCT
13995,1003608,2476,SUBSTRATE
13996,1003608,2568,SUBSTRATE
13997,1003608,701,PRODUCT
13998,1003608,2478,PRODUCT
13999,1003608,2569,PRODUCT
14000,1003609,1192,SUBSTRATE
14001,1003609,2570,SUBSTRATE
14002,1003609,700,PRODUCT
14003,1003609,1190,PRODUCT
14004,1003609,2571,PRODUCT
14005,1003610,591,SUBSTRATE
14006,1003610,2572,SUBSTRATE
14007,1003610,593,PRODUCT
14008,1003610,2573,PRODUCT
14009,1003611,591,SUBSTRATE
14010,1003611,2574,SUBSTRATE
14011,1003611,593,PRODUCT
14012,1003611,2575,PRODUCT
14013,1003612,1041,SUBSTRATE
14014,1003612,2576,SUBSTRATE
14015,1003612,686,PRODUCT
14016,1003612,700,PRODUCT
14017,1003612,1046,PRODUCT
14018,1003613,591,SUBSTRATE
14019,1003613,2573,SUBSTRATE
14020,1003613,593,PRODUCT
14021,1003613,2574,PRODUCT
14022,1003614,709,SUBSTRATE
14023,1003614,2577,SUBSTRATE
14024,1003614,519,PRODUCT
14025,1003614,529,PRODUCT
14026,1003615,709,SUBSTRATE
14027,1003615,2578,SUBSTRATE
14028,1003615,529,PRODUCT
14029,1003615,2533,PRODUCT
14030,1003616,709,SUBSTRATE
14031,1003616,2579,SUBSTRATE
14032,1003616,529,PRODUCT
14033,1003617,701,SUBSTRATE
14034,1003617,2497,SUBSTRATE
14035,1003617,2575,SUBSTRATE
14036,1003617,593,PRODUCT
14037,1003617,2580,PRODUCT
14038,1003618,701,SUBSTRATE
14039,1003618,2497,SUBSTRATE
14040,1003618,2580,SUBSTRATE
14041,1003618,593,PRODUCT
14042,1003618,2498,PRODUCT
14043,1003619,591,SUBSTRATE
14044,1003619,2581,SUBSTRATE
14045,1003619,593,PRODUCT
14046,1003619,701,PRODUCT
14047,1003619,2582,PRODUCT
14048,1003620,1194,SUBSTRATE
14049,1003620,2527,SUBSTRATE
14050,1003620,2583,SUBSTRATE
14051,1003620,921,PRODUCT
14052,1003620,2529,PRODUCT
14053,1003620,2584,PRODUCT
14054,1003621,1087,SUBSTRATE
14055,1003621,1194,SUBSTRATE
14056,1003621,2583,SUBSTRATE
14057,1003621,921,PRODUCT
14058,1003621,2528,PRODUCT
14059,1003621,2584,PRODUCT
14060,1003622,2585,SUBSTRATE
14061,1003622,2586,SUBSTRATE
14062,1003622,2587,PRODUCT
14063,1003623,2588,SUBSTRATE
14064,1003623,2589,SUBSTRATE
14065,1003623,705,PRODUCT
14066,1003623,2590,PRODUCT
14067,1003623,2591,PRODUCT
14068,1003624,2592,SUBSTRATE
14069,1003624,2593,PRODUCT
14070,1003625,593,SUBSTRATE
14071,1003625,2594,SUBSTRATE
14072,1003625,701,PRODUCT
14073,1003625,2359,PRODUCT
14074,1003625,2497,PRODUCT
14075,1003626,1233,SUBSTRATE
14076,1003626,2595,PRODUCT
14077,1003627,1050,SUBSTRATE
14078,1003627,1174,SUBSTRATE
14079,1003627,700,PRODUCT
14080,1003627,1054,PRODUCT
14081,1003627,1170,PRODUCT
14082,1003628,484,SUBSTRATE
14083,1003628,709,SUBSTRATE
14084,1003628,2596,PRODUCT
14085,1003629,487,SUBSTRATE
14086,1003629,488,PRODUCT
14087,1003630,709,SUBSTRATE
14088,1003630,2597,SUBSTRATE
14089,1003630,700,PRODUCT
14090,1003630,1134,PRODUCT
14091,1003631,423,SUBSTRATE
14092,1003631,709,SUBSTRATE
14093,1003631,2598,SUBSTRATE
14094,1003631,387,PRODUCT
14095,1003631,700,PRODUCT
14096,1003631,1134,PRODUCT
14097,1003631,2599,PRODUCT
14098,1003632,550,SUBSTRATE
14099,1003632,709,SUBSTRATE
14100,1003632,546,PRODUCT
14101,1003632,700,PRODUCT
14102,1003632,1134,PRODUCT
14103,1003633,709,SUBSTRATE
14104,1003633,2600,SUBSTRATE
14105,1003633,223,PRODUCT
14106,1003633,409,PRODUCT
14107,1003634,425,SUBSTRATE
14108,1003634,713,SUBSTRATE
14109,1003634,2601,SUBSTRATE
14110,1003634,389,PRODUCT
14111,1003634,705,PRODUCT
14112,1003634,1138,PRODUCT
14113,1003634,2602,PRODUCT
14114,1003635,709,SUBSTRATE
14115,1003635,2603,SUBSTRATE
14116,1003635,2533,PRODUCT
14117,1003636,2357,SUBSTRATE
14118,1003636,2604,PRODUCT
14119,1003637,373,SUBSTRATE
14120,1003637,2611,SUBSTRATE
14121,1003637,499,PRODUCT
14122,1003637,700,PRODUCT
14123,1003637,2612,PRODUCT
14124,1003638,2642,SUBSTRATE
14125,1003638,2641,PRODUCT
14126,1003639,709,SUBSTRATE
14127,1003639,2641,SUBSTRATE
14128,1003639,675,PRODUCT
14129,1003639,1134,PRODUCT
14130,1003640,702,SUBSTRATE
14131,1003640,2644,SUBSTRATE
14132,1003640,700,PRODUCT
14133,1003640,2643,PRODUCT
14134,1003641,709,SUBSTRATE
14135,1003641,2643,SUBSTRATE
14136,1003641,935,PRODUCT
14137,1003641,1134,PRODUCT
14138,1003642,709,SUBSTRATE
14139,1003642,2645,SUBSTRATE
14140,1003642,696,PRODUCT
14141,1003642,1134,PRODUCT
14142,1003643,702,SUBSTRATE
14143,1003643,2646,SUBSTRATE
14144,1003643,700,PRODUCT
14145,1003643,2645,PRODUCT
14146,1003644,709,SUBSTRATE
14147,1003644,2647,SUBSTRATE
14148,1003644,696,PRODUCT
14149,1003644,1134,PRODUCT
14150,1003645,702,SUBSTRATE
14151,1003645,2648,SUBSTRATE
14152,1003645,700,PRODUCT
14153,1003645,2647,PRODUCT
14154,1003646,702,SUBSTRATE
14155,1003646,2649,SUBSTRATE
14156,1003646,700,PRODUCT
14157,1003646,2650,PRODUCT
14158,1003647,709,SUBSTRATE
14159,1003647,2650,SUBSTRATE
14160,1003647,1134,PRODUCT
14161,1003647,2576,PRODUCT
14162,1003648,709,SUBSTRATE
14163,1003648,2651,SUBSTRATE
14164,1003648,1134,PRODUCT
14165,1003648,2652,PRODUCT
14166,1003649,2654,SUBSTRATE
14167,1003649,2651,PRODUCT
14168,1003650,1102,SUBSTRATE
14169,1003650,2652,SUBSTRATE
14170,1003650,700,PRODUCT
14171,1003650,2655,PRODUCT
14172,1003651,709,SUBSTRATE
14173,1003651,1041,SUBSTRATE
14174,1003651,2655,SUBSTRATE
14175,1003651,700,PRODUCT
14176,1003651,1046,PRODUCT
14177,1003651,1237,PRODUCT
14178,1003652,221,SUBSTRATE
14179,1003652,883,SUBSTRATE
14180,1003652,223,PRODUCT
14181,1003652,2658,PRODUCT
14182,1003653,702,SUBSTRATE
14183,1003653,2659,SUBSTRATE
14184,1003653,700,PRODUCT
14185,1003653,2658,PRODUCT
14186,1003654,709,SUBSTRATE
14187,1003654,2660,SUBSTRATE
14188,1003654,1134,PRODUCT
14189,1003654,1300,PRODUCT
14190,1003655,702,SUBSTRATE
14191,1003655,2661,SUBSTRATE
14192,1003655,700,PRODUCT
14193,1003655,2660,PRODUCT
14194,1003656,709,SUBSTRATE
14195,1003656,2662,SUBSTRATE
14196,1003656,1134,PRODUCT
14197,1003656,1300,PRODUCT
14198,1003657,702,SUBSTRATE
14199,1003657,2663,SUBSTRATE
14200,1003657,700,PRODUCT
14201,1003657,2662,PRODUCT
14202,1003658,702,SUBSTRATE
14203,1003658,2664,SUBSTRATE
14204,1003658,700,PRODUCT
14205,1003658,2665,PRODUCT
14206,1003659,716,SUBSTRATE
14207,1003659,2666,SUBSTRATE
14208,1003659,2351,PRODUCT
14209,1003659,2428,PRODUCT
14210,1003660,2667,SUBSTRATE
14211,1003660,1134,PRODUCT
14212,1003660,2668,PRODUCT
14213,1003661,702,SUBSTRATE
14214,1003661,2669,SUBSTRATE
14215,1003661,700,PRODUCT
14216,1003661,2667,PRODUCT
14217,1003662,702,SUBSTRATE
14218,1003662,2670,SUBSTRATE
14219,1003662,700,PRODUCT
14220,1003662,2668,PRODUCT
14221,1003663,387,SUBSTRATE
14222,1003663,700,SUBSTRATE
14223,1003663,2671,SUBSTRATE
14224,1003663,423,PRODUCT
14225,1003663,857,PRODUCT
14226,1003664,702,SUBSTRATE
14227,1003664,2672,SUBSTRATE
14228,1003664,700,PRODUCT
14229,1003664,2671,PRODUCT
14230,1003665,709,SUBSTRATE
14231,1003665,2675,SUBSTRATE
14232,1003665,941,PRODUCT
14233,1003665,1134,PRODUCT
14234,1003666,702,SUBSTRATE
14235,1003666,2678,SUBSTRATE
14236,1003666,700,PRODUCT
14237,1003666,2677,PRODUCT
14238,1003667,709,SUBSTRATE
14239,1003667,2679,SUBSTRATE
14240,1003667,509,PRODUCT
14241,1003667,1134,PRODUCT
14242,1003668,702,SUBSTRATE
14243,1003668,2680,SUBSTRATE
14244,1003668,700,PRODUCT
14245,1003668,2679,PRODUCT
14246,1003669,709,SUBSTRATE
14247,1003669,2681,SUBSTRATE
14248,1003669,700,PRODUCT
14249,1003669,2660,PRODUCT
14250,1003670,702,SUBSTRATE
14251,1003670,2682,SUBSTRATE
14252,1003670,700,PRODUCT
14253,1003670,2681,PRODUCT
14254,1003671,709,SUBSTRATE
14255,1003671,2683,SUBSTRATE
14256,1003671,700,PRODUCT
14257,1003671,847,PRODUCT
14258,1003671,1235,PRODUCT
14259,1003672,702,SUBSTRATE
14260,1003672,2684,SUBSTRATE
14261,1003672,700,PRODUCT
14262,1003672,2683,PRODUCT
14263,1003673,709,SUBSTRATE
14264,1003673,2685,SUBSTRATE
14265,1003673,380,PRODUCT
14266,1003673,1134,PRODUCT
14267,1003674,2686,SUBSTRATE
14268,1003674,2685,PRODUCT
14269,1003675,709,SUBSTRATE
14270,1003675,2687,SUBSTRATE
14271,1003675,519,PRODUCT
14272,1003675,529,PRODUCT
14273,1003676,702,SUBSTRATE
14274,1003676,2688,SUBSTRATE
14275,1003676,700,PRODUCT
14276,1003676,2687,PRODUCT
14277,1003677,499,SUBSTRATE
14278,1003677,700,SUBSTRATE
